site,person,trial,targ_side_rel,accuracy,rt
Aberdeen,322,18,absent,1,27.505
Aberdeen,322,19,hard,1,25.302
Aberdeen,322,20,hard,1,16.331
Aberdeen,322,21,hard,0,24.15
Aberdeen,322,22,absent,1,29.86
Aberdeen,322,23,absent,1,33.225
Aberdeen,322,24,easy,1,1.958
Aberdeen,322,25,easy,1,2.442
Aberdeen,322,26,absent,1,35.434
Aberdeen,322,27,easy,1,1.497
Aberdeen,322,28,absent,1,36.02
Aberdeen,322,29,absent,1,25.486
Aberdeen,322,30,hard,0,25.629
Aberdeen,322,31,hard,1,30.752
Aberdeen,322,32,absent,1,19.091
Aberdeen,322,33,absent,1,17.693
Aberdeen,322,34,easy,1,1.486
Aberdeen,322,35,absent,1,20.04
Aberdeen,322,36,hard,1,10.157
Aberdeen,322,37,absent,1,21.917
Aberdeen,322,38,absent,1,31.245
Aberdeen,322,39,easy,1,2.203
Aberdeen,322,40,absent,1,30.4
Aberdeen,322,41,easy,1,2.174
Aberdeen,322,42,absent,1,31.713
Aberdeen,322,43,easy,1,1.572
Aberdeen,322,44,absent,1,31.258
Aberdeen,322,45,absent,1,33.12
Aberdeen,322,46,hard,0,31.013
Aberdeen,322,47,easy,1,1.365
Aberdeen,322,48,hard,1,26.418
Aberdeen,322,49,absent,1,34.821
Aberdeen,322,50,absent,1,37.533
Aberdeen,322,51,easy,1,1.551
Aberdeen,322,52,hard,1,26.584
Aberdeen,322,53,absent,1,36.286
Aberdeen,322,54,hard,1,4.284
Aberdeen,322,55,absent,1,33.315
Aberdeen,322,56,absent,1,31.871
Aberdeen,322,57,hard,1,10.717
Aberdeen,322,58,absent,1,34.208
Aberdeen,322,59,easy,1,1.682
Aberdeen,322,60,absent,1,27.743
Aberdeen,322,61,easy,1,2.141
Aberdeen,322,62,absent,1,31.485
Aberdeen,322,63,absent,1,35.969
Aberdeen,322,64,absent,1,36.116
Aberdeen,322,65,absent,1,29.424
Aberdeen,322,66,easy,1,1.303
Aberdeen,322,67,absent,1,35.883
Aberdeen,322,68,easy,1,2.063
Aberdeen,322,69,absent,1,34.24
Aberdeen,322,70,hard,0,29.719
Aberdeen,322,71,easy,1,1.35
Aberdeen,322,72,absent,1,28.797
Aberdeen,322,73,easy,1,1.407
Aberdeen,322,74,hard,1,22.467
Aberdeen,322,75,hard,0,30.245
Aberdeen,322,76,absent,1,27.582
Aberdeen,322,77,hard,0,33.053
Aberdeen,322,78,hard,0,33.773
Aberdeen,322,79,hard,1,11.864
Aberdeen,322,80,hard,0,27.21
Aberdeen,322,81,absent,1,28.45
Aberdeen,322,82,hard,0,30.91
Aberdeen,322,83,absent,1,29.868
Aberdeen,322,84,easy,1,1.127
Aberdeen,322,85,absent,1,33.821
Aberdeen,322,86,easy,1,1.248
Aberdeen,322,87,easy,1,1.458
Aberdeen,322,89,absent,1,29.202
Aberdeen,322,90,absent,1,30.414
Aberdeen,322,91,easy,1,1.298
Aberdeen,322,92,easy,1,1.23
Aberdeen,322,93,absent,1,28.831
Aberdeen,322,94,hard,1,17.26
Aberdeen,322,95,absent,1,24.129
Aberdeen,322,96,absent,1,27.952
Aberdeen,322,97,absent,1,21.408
Aberdeen,322,98,hard,0,25.304
Aberdeen,322,99,absent,1,29.907
Aberdeen,322,100,absent,1,26.108
Aberdeen,322,101,hard,0,29.229
Aberdeen,322,102,absent,1,36.963
Aberdeen,403,7,easy,1,0.939
Aberdeen,403,8,hard,1,1.019
Aberdeen,403,9,easy,1,0.794
Aberdeen,403,10,hard,0,5.968
Aberdeen,403,11,easy,1,0.75
Aberdeen,403,12,absent,1,10.332
Aberdeen,403,13,absent,1,9.12
Aberdeen,403,14,easy,1,1.118
Aberdeen,403,15,hard,1,8.043
Aberdeen,403,16,absent,1,13.57
Aberdeen,403,17,absent,1,10.499
Aberdeen,403,18,absent,0,5.006
Aberdeen,403,19,absent,1,7.25
Aberdeen,403,20,absent,1,9.935
Aberdeen,403,21,easy,1,0.923
Aberdeen,403,22,absent,1,6.036
Aberdeen,403,23,hard,0,10.184
Aberdeen,403,24,easy,1,0.784
Aberdeen,403,25,absent,1,5.295
Aberdeen,403,26,absent,0,9.113
Aberdeen,403,27,absent,0,2.449
Aberdeen,403,28,absent,1,7.426
Aberdeen,403,29,hard,0,4.55
Aberdeen,403,30,hard,1,4.919
Aberdeen,403,31,absent,1,7.362
Aberdeen,403,32,absent,1,4.018
Aberdeen,403,33,absent,1,6.054
Aberdeen,403,34,absent,1,6.076
Aberdeen,403,35,easy,1,0.899
Aberdeen,403,36,easy,1,0.798
Aberdeen,403,37,hard,1,3.183
Aberdeen,403,38,absent,1,10.802
Aberdeen,403,39,easy,1,0.799
Aberdeen,403,40,absent,0,4.402
Aberdeen,403,41,absent,0,2.502
Aberdeen,403,42,easy,1,0.743
Aberdeen,403,43,absent,1,4.486
Aberdeen,403,44,hard,1,4.355
Aberdeen,403,45,absent,0,3.151
Aberdeen,403,46,absent,1,7.108
Aberdeen,403,47,hard,1,5.773
Aberdeen,403,48,easy,1,0.814
Aberdeen,403,49,hard,0,9.109
Aberdeen,403,50,hard,1,8.362
Aberdeen,403,51,absent,0,6.166
Aberdeen,403,52,easy,1,0.701
Aberdeen,403,53,hard,0,7.144
Aberdeen,403,54,absent,1,5.708
Aberdeen,403,55,absent,0,1.122
Aberdeen,403,56,easy,1,0.847
Aberdeen,403,57,absent,1,8.381
Aberdeen,403,58,hard,0,8.248
Aberdeen,403,59,absent,0,4.123
Aberdeen,403,60,hard,1,3.62
Aberdeen,403,61,hard,1,3.96
Aberdeen,403,62,absent,1,10.752
Aberdeen,403,63,easy,1,0.975
Aberdeen,403,64,hard,1,4.804
Aberdeen,403,65,absent,1,7.148
Aberdeen,403,66,easy,1,0.865
Aberdeen,403,67,absent,0,3.877
Aberdeen,403,68,hard,0,6.215
Aberdeen,403,69,absent,0,7.135
Aberdeen,403,70,absent,1,7.53
Aberdeen,403,71,absent,1,10.282
Aberdeen,403,72,absent,0,6.566
Aberdeen,403,73,easy,1,0.749
Aberdeen,403,74,easy,1,0.679
Aberdeen,403,75,absent,0,1.8
Aberdeen,403,76,easy,1,0.733
Aberdeen,403,77,absent,0,1.237
Aberdeen,403,78,hard,1,2.578
Aberdeen,403,79,easy,1,1.084
Aberdeen,403,80,easy,1,0.729
Aberdeen,403,81,absent,1,5.889
Aberdeen,403,82,easy,1,0.709
Aberdeen,403,83,absent,1,5.267
Aberdeen,403,84,hard,1,2.586
Aberdeen,403,85,hard,0,7.13
Aberdeen,403,86,absent,0,5.419
Aberdeen,403,87,absent,0,1.993
Aberdeen,403,88,absent,1,7.51
Aberdeen,403,89,absent,1,3.772
Aberdeen,403,90,hard,1,4.13
Aberdeen,403,91,absent,0,8.568
Aberdeen,403,92,hard,0,6.944
Aberdeen,403,93,absent,0,5.764
Aberdeen,403,94,hard,1,4.66
Aberdeen,403,95,easy,1,0.948
Aberdeen,403,96,absent,0,3.643
Aberdeen,403,97,easy,1,0.75
Aberdeen,403,98,hard,0,8.279
Aberdeen,403,99,absent,1,9.863
Aberdeen,403,100,absent,0,11.052
Aberdeen,403,101,easy,1,0.939
Aberdeen,403,102,absent,1,6.915
Aberdeen,404,7,absent,1,9.338
Aberdeen,404,8,absent,1,6.146
Aberdeen,404,9,absent,1,6.736
Aberdeen,404,10,hard,0,8.018
Aberdeen,404,11,absent,1,12.021
Aberdeen,404,12,absent,1,9.758
Aberdeen,404,13,absent,1,9.908
Aberdeen,404,14,hard,0,7.623
Aberdeen,404,15,easy,1,1.591
Aberdeen,404,16,absent,1,7.718
Aberdeen,404,17,absent,1,7.399
Aberdeen,404,18,absent,1,8.773
Aberdeen,404,19,easy,0,7.434
Aberdeen,404,20,absent,1,10.651
Aberdeen,404,21,absent,1,22.999
Aberdeen,404,22,easy,1,5.735
Aberdeen,404,23,absent,1,13.498
Aberdeen,404,24,easy,1,0.909
Aberdeen,404,25,hard,0,12.519
Aberdeen,404,26,hard,0,15.141
Aberdeen,404,27,easy,1,0.826
Aberdeen,404,28,hard,0,17.265
Aberdeen,404,29,hard,1,14.946
Aberdeen,404,30,easy,1,1.497
Aberdeen,404,31,hard,1,3.653
Aberdeen,404,32,absent,1,10.483
Aberdeen,404,33,absent,1,10.358
Aberdeen,404,34,absent,0,13.011
Aberdeen,404,35,absent,1,16.121
Aberdeen,404,36,easy,1,1.043
Aberdeen,404,37,easy,1,1.118
Aberdeen,404,38,easy,1,0.727
Aberdeen,404,39,absent,1,16.008
Aberdeen,404,40,absent,1,3.138
Aberdeen,404,41,easy,1,1.788
Aberdeen,404,42,easy,1,0.756
Aberdeen,404,43,hard,1,8.015
Aberdeen,404,44,hard,0,15.014
Aberdeen,404,45,absent,1,17.158
Aberdeen,404,46,absent,1,12.409
Aberdeen,404,47,absent,1,16.772
Aberdeen,404,48,absent,1,15.975
Aberdeen,404,49,absent,1,11.474
Aberdeen,404,50,easy,1,0.824
Aberdeen,404,51,absent,0,7.746
Aberdeen,404,52,hard,1,9.52
Aberdeen,404,53,hard,1,18.944
Aberdeen,404,54,hard,1,16.86
Aberdeen,404,55,hard,1,4.468
Aberdeen,404,56,hard,1,0.956
Aberdeen,404,57,absent,1,9.844
Aberdeen,404,58,easy,1,1.277
Aberdeen,404,59,absent,1,15.009
Aberdeen,404,60,easy,1,0.861
Aberdeen,404,61,easy,1,0.657
Aberdeen,404,62,easy,1,8.671
Aberdeen,404,63,absent,1,9.174
Aberdeen,404,64,absent,1,7.598
Aberdeen,404,65,absent,1,8.616
Aberdeen,404,66,easy,1,0.853
Aberdeen,404,67,hard,0,9.798
Aberdeen,404,68,absent,0,8.837
Aberdeen,404,69,absent,1,14.059
Aberdeen,404,70,absent,1,14.632
Aberdeen,404,71,hard,1,4.697
Aberdeen,404,72,hard,0,11.734
Aberdeen,404,73,absent,0,14.604
Aberdeen,404,74,absent,1,11.061
Aberdeen,404,75,easy,1,0.867
Aberdeen,404,76,absent,1,14.735
Aberdeen,404,77,hard,0,12.045
Aberdeen,404,78,absent,1,14.339
Aberdeen,404,79,easy,1,1.336
Aberdeen,404,80,hard,1,6.638
Aberdeen,404,81,hard,1,16.045
Aberdeen,404,82,absent,1,21.103
Aberdeen,404,83,easy,1,0.664
Aberdeen,404,84,easy,1,1.734
Aberdeen,404,85,absent,1,25.816
Aberdeen,404,86,absent,1,24.669
Aberdeen,404,87,hard,1,17.826
Aberdeen,404,88,easy,1,0.662
Aberdeen,404,89,easy,1,1.152
Aberdeen,404,90,hard,1,10.068
Aberdeen,404,91,absent,1,15.831
Aberdeen,404,92,easy,1,1.001
Aberdeen,404,93,absent,1,24.649
Aberdeen,404,94,absent,1,16.481
Aberdeen,404,95,absent,1,17.588
Aberdeen,404,96,absent,1,19.349
Aberdeen,404,97,hard,0,11.718
Aberdeen,404,98,absent,1,22.005
Aberdeen,404,99,hard,0,27.497
Aberdeen,404,100,absent,1,15.386
Aberdeen,404,101,absent,1,16.929
Aberdeen,404,102,absent,1,12.951
Aberdeen,405,7,easy,1,3.504
Aberdeen,405,8,hard,0,8.395
Aberdeen,405,9,absent,1,6.804
Aberdeen,405,10,hard,1,1.763
Aberdeen,405,11,easy,1,2.404
Aberdeen,405,12,easy,1,1.355
Aberdeen,405,13,absent,1,7.799
Aberdeen,405,14,absent,1,8.186
Aberdeen,405,15,hard,1,1.764
Aberdeen,405,16,absent,1,6.719
Aberdeen,405,17,easy,1,0.745
Aberdeen,405,18,easy,1,0.92
Aberdeen,405,19,absent,1,2.592
Aberdeen,405,20,absent,1,8.283
Aberdeen,405,21,absent,1,7.797
Aberdeen,405,22,easy,0,3.986
Aberdeen,405,23,absent,1,5.689
Aberdeen,405,24,absent,1,6.493
Aberdeen,405,25,hard,0,7.467
Aberdeen,405,26,hard,1,2.701
Aberdeen,405,28,absent,1,8.108
Aberdeen,405,29,hard,1,1.864
Aberdeen,405,30,absent,1,5.918
Aberdeen,405,31,hard,0,6.3
Aberdeen,405,32,absent,1,10.479
Aberdeen,405,33,absent,1,11.245
Aberdeen,405,34,absent,1,5.197
Aberdeen,405,35,hard,1,1.487
Aberdeen,405,36,hard,1,12.534
Aberdeen,405,37,absent,1,10.785
Aberdeen,405,38,absent,1,16.763
Aberdeen,405,39,absent,1,11.235
Aberdeen,405,40,absent,1,20.034
Aberdeen,405,41,absent,1,12.504
Aberdeen,405,42,easy,1,7.441
Aberdeen,405,43,absent,1,20.109
Aberdeen,405,44,easy,1,2.389
Aberdeen,405,45,absent,1,12.275
Aberdeen,405,46,hard,1,13.517
Aberdeen,405,47,easy,1,1.18
Aberdeen,405,48,absent,1,5.827
Aberdeen,405,49,hard,0,6.64
Aberdeen,405,50,easy,1,1.205
Aberdeen,405,51,easy,1,1.038
Aberdeen,405,52,absent,1,20.751
Aberdeen,405,53,hard,1,2.378
Aberdeen,405,54,easy,1,0.881
Aberdeen,405,55,absent,1,8.666
Aberdeen,405,56,absent,1,6.943
Aberdeen,405,57,absent,1,8.351
Aberdeen,405,58,absent,1,7.538
Aberdeen,405,59,hard,0,7.866
Aberdeen,405,60,hard,1,2.444
Aberdeen,405,61,hard,1,7.459
Aberdeen,405,62,absent,1,13.682
Aberdeen,405,63,hard,1,1.007
Aberdeen,405,64,easy,1,1.278
Aberdeen,405,65,absent,1,5.654
Aberdeen,405,66,easy,1,1.03
Aberdeen,405,67,absent,1,10.457
Aberdeen,405,68,absent,1,7.701
Aberdeen,405,69,absent,1,9.979
Aberdeen,405,71,absent,1,5.777
Aberdeen,405,72,absent,1,4.692
Aberdeen,405,73,easy,1,0.949
Aberdeen,405,74,easy,1,1.227
Aberdeen,405,75,hard,0,6.064
Aberdeen,405,76,hard,1,1.761
Aberdeen,405,77,easy,1,0.884
Aberdeen,405,78,absent,1,3.182
Aberdeen,405,79,easy,1,0.934
Aberdeen,405,80,absent,1,6.166
Aberdeen,405,81,absent,1,9.376
Aberdeen,405,82,absent,1,7.028
Aberdeen,405,83,absent,1,3.976
Aberdeen,405,84,hard,0,8.045
Aberdeen,405,85,easy,1,0.779
Aberdeen,405,86,easy,1,0.636
Aberdeen,405,87,hard,1,1.458
Aberdeen,405,88,hard,1,0.965
Aberdeen,405,89,absent,1,7.954
Aberdeen,405,90,hard,0,7.547
Aberdeen,405,91,easy,1,0.673
Aberdeen,405,92,absent,1,7.564
Aberdeen,405,93,absent,1,6.168
Aberdeen,405,94,easy,1,0.743
Aberdeen,405,95,absent,1,9.103
Aberdeen,405,96,absent,1,14.183
Aberdeen,405,97,absent,1,5.215
Aberdeen,405,98,easy,1,1.011
Aberdeen,405,99,absent,1,8.418
Aberdeen,405,100,absent,1,10.24
Aberdeen,405,101,hard,1,2.393
Aberdeen,405,102,hard,0,5.718
Aberdeen,406,7,easy,1,0.91
Aberdeen,406,8,hard,0,3.248
Aberdeen,406,9,easy,1,0.783
Aberdeen,406,10,hard,0,10.668
Aberdeen,406,11,easy,1,1.105
Aberdeen,406,12,absent,1,15.3
Aberdeen,406,13,absent,1,8.633
Aberdeen,406,14,easy,1,1.918
Aberdeen,406,15,hard,0,5.402
Aberdeen,406,16,absent,1,9.417
Aberdeen,406,17,absent,1,5.672
Aberdeen,406,18,absent,1,7.761
Aberdeen,406,19,absent,1,8.274
Aberdeen,406,20,absent,1,8.055
Aberdeen,406,21,easy,1,1.27
Aberdeen,406,22,absent,1,5.314
Aberdeen,406,23,hard,0,8.905
Aberdeen,406,24,easy,1,1.125
Aberdeen,406,25,absent,1,3.966
Aberdeen,406,26,absent,1,6.273
Aberdeen,406,27,absent,1,6.534
Aberdeen,406,28,absent,1,5.19
Aberdeen,406,29,hard,0,7.92
Aberdeen,406,30,hard,0,8.021
Aberdeen,406,31,absent,1,2.485
Aberdeen,406,32,absent,1,4.319
Aberdeen,406,33,absent,1,6.456
Aberdeen,406,34,absent,1,4.153
Aberdeen,406,35,easy,1,0.996
Aberdeen,406,36,easy,1,0.721
Aberdeen,406,37,hard,0,5.637
Aberdeen,406,38,absent,1,9.869
Aberdeen,406,39,easy,0,7.535
Aberdeen,406,40,absent,1,11.271
Aberdeen,406,41,absent,1,7.056
Aberdeen,406,43,absent,1,5.686
Aberdeen,406,44,hard,0,7.601
Aberdeen,406,45,absent,1,11.619
Aberdeen,406,46,absent,1,7.055
Aberdeen,406,47,hard,0,8.89
Aberdeen,406,48,easy,1,0.734
Aberdeen,406,49,hard,0,16.646
Aberdeen,406,50,hard,0,8.444
Aberdeen,406,51,absent,1,8.743
Aberdeen,406,52,easy,1,0.743
Aberdeen,406,53,hard,1,7.875
Aberdeen,406,54,absent,1,8.099
Aberdeen,406,55,absent,1,5.256
Aberdeen,406,56,easy,1,0.962
Aberdeen,406,57,absent,1,5.259
Aberdeen,406,58,hard,0,6.992
Aberdeen,406,59,absent,1,9.239
Aberdeen,406,60,hard,0,10.92
Aberdeen,406,61,hard,0,13.842
Aberdeen,406,62,absent,1,8.325
Aberdeen,406,63,easy,1,1.005
Aberdeen,406,64,hard,0,10.559
Aberdeen,406,65,absent,0,17.419
Aberdeen,406,66,easy,1,1.892
Aberdeen,406,67,absent,0,6.494
Aberdeen,406,68,hard,0,6.201
Aberdeen,406,69,absent,1,9.73
Aberdeen,406,70,absent,1,9.134
Aberdeen,406,71,absent,1,6.815
Aberdeen,406,72,absent,1,6.841
Aberdeen,406,73,easy,1,1.053
Aberdeen,406,74,easy,1,0.851
Aberdeen,406,75,absent,1,10.092
Aberdeen,406,76,easy,1,0.676
Aberdeen,406,77,absent,1,6.027
Aberdeen,406,78,hard,0,7.72
Aberdeen,406,79,easy,1,0.945
Aberdeen,406,80,easy,1,0.641
Aberdeen,406,81,absent,1,10.515
Aberdeen,406,82,easy,1,0.712
Aberdeen,406,83,absent,1,8.183
Aberdeen,406,84,hard,0,9.734
Aberdeen,406,85,hard,1,4.347
Aberdeen,406,86,absent,1,7.126
Aberdeen,406,87,absent,1,6.325
Aberdeen,406,88,absent,1,6.517
Aberdeen,406,89,absent,0,4.834
Aberdeen,406,90,hard,1,6.097
Aberdeen,406,91,absent,1,8.396
Aberdeen,406,92,hard,0,10.078
Aberdeen,406,93,absent,1,5.97
Aberdeen,406,94,hard,0,8.87
Aberdeen,406,95,easy,1,1.312
Aberdeen,406,96,absent,1,9.862
Aberdeen,406,97,easy,1,0.861
Aberdeen,406,98,hard,0,10.418
Aberdeen,406,100,absent,1,9.39
Aberdeen,406,101,easy,1,0.744
Aberdeen,406,102,absent,1,7.5
Aberdeen,407,7,easy,1,0.913
Aberdeen,407,8,easy,1,1.497
Aberdeen,407,9,hard,0,13.009
Aberdeen,407,10,easy,1,1.007
Aberdeen,407,11,absent,0,11.006
Aberdeen,407,12,hard,0,26.618
Aberdeen,407,13,easy,1,1.14
Aberdeen,407,14,easy,1,5.653
Aberdeen,407,15,hard,1,19.75
Aberdeen,407,16,absent,0,12.422
Aberdeen,407,17,absent,1,35.207
Aberdeen,407,18,absent,0,30.706
Aberdeen,407,19,hard,0,39.311
Aberdeen,407,20,absent,1,48.833
Aberdeen,407,21,absent,1,55.857
Aberdeen,407,22,hard,1,2.237
Aberdeen,407,23,absent,1,31.092
Aberdeen,407,24,hard,0,33.37
Aberdeen,407,25,easy,1,0.829
Aberdeen,407,26,absent,1,41.72
Aberdeen,407,27,absent,1,49.738
Aberdeen,407,28,absent,1,31.345
Aberdeen,407,29,absent,1,41.517
Aberdeen,407,30,absent,1,33.239
Aberdeen,407,31,absent,1,51.062
Aberdeen,407,32,hard,1,6.885
Aberdeen,407,33,easy,1,0.915
Aberdeen,407,34,hard,0,34.89
Aberdeen,407,35,absent,1,68.112
Aberdeen,407,36,absent,1,62.961
Aberdeen,407,37,easy,1,0.922
Aberdeen,407,38,easy,1,0.758
Aberdeen,407,39,absent,0,43.296
Aberdeen,407,40,easy,1,0.754
Aberdeen,407,41,hard,0,50.322
Aberdeen,407,42,absent,1,70.959
Aberdeen,407,43,absent,1,47.578
Aberdeen,407,44,absent,1,52.067
Aberdeen,407,45,absent,1,36.714
Aberdeen,407,46,hard,0,31.549
Aberdeen,407,47,easy,1,0.816
Aberdeen,407,48,easy,1,0.69
Aberdeen,407,49,absent,1,39.408
Aberdeen,407,50,absent,0,44.78
Aberdeen,407,51,hard,0,35.92
Aberdeen,407,52,hard,1,15.28
Aberdeen,407,53,absent,1,44.324
Aberdeen,407,54,absent,1,44.286
Aberdeen,407,55,absent,0,13.397
Aberdeen,407,56,hard,1,10.534
Aberdeen,407,57,absent,1,34.316
Aberdeen,407,58,absent,1,41.543
Aberdeen,407,59,hard,0,45.738
Aberdeen,407,60,easy,1,1.008
Aberdeen,407,61,hard,1,19.886
Aberdeen,407,62,absent,1,37.452
Aberdeen,407,63,absent,1,38.533
Aberdeen,407,64,easy,1,0.723
Aberdeen,407,65,absent,1,38.632
Aberdeen,407,66,hard,0,40.041
Aberdeen,407,67,absent,1,50.874
Aberdeen,407,68,absent,1,44.092
Aberdeen,407,69,absent,1,41.146
Aberdeen,407,70,easy,1,0.731
Aberdeen,407,71,easy,1,0.733
Aberdeen,407,72,absent,1,41.453
Aberdeen,407,73,hard,1,20.691
Aberdeen,407,74,easy,1,0.886
Aberdeen,407,75,easy,1,1.276
Aberdeen,407,76,absent,1,48.814
Aberdeen,407,77,hard,1,23.994
Aberdeen,407,78,absent,1,27.994
Aberdeen,407,79,absent,1,36.403
Aberdeen,407,80,easy,1,0.748
Aberdeen,407,81,absent,1,28.433
Aberdeen,407,82,hard,1,31.664
Aberdeen,407,83,absent,1,23.719
Aberdeen,407,84,absent,1,27.15
Aberdeen,407,85,absent,1,16.453
Aberdeen,407,86,easy,1,1.174
Aberdeen,407,87,absent,1,33.92
Aberdeen,407,88,absent,1,18.221
Aberdeen,407,89,hard,1,22.071
Aberdeen,407,90,easy,1,0.743
Aberdeen,407,91,easy,1,0.864
Aberdeen,407,92,hard,1,15.89
Aberdeen,407,93,absent,1,30.996
Aberdeen,407,94,absent,1,38.63
Aberdeen,407,95,absent,1,28.092
Aberdeen,407,96,absent,1,31.803
Aberdeen,407,97,hard,0,31.315
Aberdeen,407,98,absent,0,23.537
Aberdeen,407,99,hard,1,15.691
Aberdeen,407,100,hard,0,25.936
Aberdeen,407,101,easy,1,0.818
Aberdeen,407,102,easy,1,0.706
Aberdeen,408,7,hard,0,6.722
Aberdeen,408,8,absent,1,10.783
Aberdeen,408,9,absent,1,6.436
Aberdeen,408,10,easy,1,0.922
Aberdeen,408,11,easy,1,0.662
Aberdeen,408,12,absent,1,7.867
Aberdeen,408,13,absent,1,7.146
Aberdeen,408,14,absent,1,7.985
Aberdeen,408,15,easy,1,0.642
Aberdeen,408,16,easy,1,0.539
Aberdeen,408,17,absent,1,4.814
Aberdeen,408,18,absent,1,5.533
Aberdeen,408,19,hard,1,1.901
Aberdeen,408,20,absent,1,7.2
Aberdeen,408,21,absent,1,4.817
Aberdeen,408,22,hard,0,5.506
Aberdeen,408,23,hard,1,5.188
Aberdeen,408,24,easy,1,0.73
Aberdeen,408,25,absent,1,6.854
Aberdeen,408,26,hard,1,2.76
Aberdeen,408,27,absent,1,7.545
Aberdeen,408,28,absent,1,5.953
Aberdeen,408,29,easy,1,0.742
Aberdeen,408,30,hard,0,7.613
Aberdeen,408,31,easy,1,0.737
Aberdeen,408,32,absent,1,9.815
Aberdeen,408,33,absent,1,8.952
Aberdeen,408,34,hard,0,8.539
Aberdeen,408,35,absent,1,6.2
Aberdeen,408,36,absent,1,12.354
Aberdeen,408,37,easy,1,0.738
Aberdeen,408,38,absent,1,9.749
Aberdeen,408,39,easy,1,0.651
Aberdeen,408,40,hard,1,5.631
Aberdeen,408,41,hard,1,3.591
Aberdeen,408,42,hard,1,5.078
Aberdeen,408,43,hard,1,7.829
Aberdeen,408,44,absent,1,8.44
Aberdeen,408,45,absent,1,5.746
Aberdeen,408,46,absent,1,10.885
Aberdeen,408,47,easy,1,0.681
Aberdeen,408,48,absent,1,7.382
Aberdeen,408,49,absent,1,7.28
Aberdeen,408,50,absent,1,3.71
Aberdeen,408,51,hard,0,9.673
Aberdeen,408,52,easy,1,0.672
Aberdeen,408,53,easy,1,0.73
Aberdeen,408,54,absent,1,5.374
Aberdeen,408,55,easy,1,0.663
Aberdeen,408,56,absent,1,5.368
Aberdeen,408,57,easy,1,0.701
Aberdeen,408,58,absent,1,4.273
Aberdeen,408,59,absent,1,3.474
Aberdeen,408,60,absent,1,3.448
Aberdeen,408,61,easy,1,0.64
Aberdeen,408,62,absent,1,6.703
Aberdeen,408,63,hard,0,5.547
Aberdeen,408,64,hard,1,4.977
Aberdeen,408,65,easy,1,0.822
Aberdeen,408,66,absent,1,5.105
Aberdeen,408,67,hard,1,0.974
Aberdeen,408,68,absent,1,7.353
Aberdeen,408,69,absent,1,6.992
Aberdeen,408,70,hard,1,1.663
Aberdeen,408,71,easy,1,0.683
Aberdeen,408,72,absent,1,7.576
Aberdeen,408,73,absent,1,13.174
Aberdeen,408,74,hard,0,6.297
Aberdeen,408,75,hard,0,10.538
Aberdeen,408,77,absent,1,5.179
Aberdeen,408,78,easy,1,1.007
Aberdeen,408,79,hard,1,3.713
Aberdeen,408,80,absent,1,6.871
Aberdeen,408,81,easy,1,0.681
Aberdeen,408,82,absent,1,4.53
Aberdeen,408,83,absent,1,7.571
Aberdeen,408,84,absent,1,5.305
Aberdeen,408,85,absent,1,6.336
Aberdeen,408,86,absent,1,5.882
Aberdeen,408,87,easy,1,7.862
Aberdeen,408,88,absent,1,7.855
Aberdeen,408,89,absent,1,12.202
Aberdeen,408,90,hard,0,6.084
Aberdeen,408,91,easy,1,0.746
Aberdeen,408,92,hard,1,10.166
Aberdeen,408,93,hard,0,9.437
Aberdeen,408,94,absent,1,11.174
Aberdeen,408,95,absent,1,7.917
Aberdeen,408,96,easy,1,0.757
Aberdeen,408,97,easy,1,0.565
Aberdeen,408,98,absent,1,12.142
Aberdeen,408,99,absent,1,7.267
Aberdeen,408,100,hard,1,4.923
Aberdeen,408,101,easy,1,0.936
Aberdeen,408,102,hard,1,3.896
Aberdeen,409,7,easy,1,3.356
Aberdeen,409,8,hard,1,2.894
Aberdeen,409,9,easy,1,1.225
Aberdeen,409,10,hard,1,4.872
Aberdeen,409,11,easy,1,1.558
Aberdeen,409,12,absent,1,6.803
Aberdeen,409,13,absent,1,7.851
Aberdeen,409,14,easy,1,3.025
Aberdeen,409,15,hard,0,6.678
Aberdeen,409,16,absent,0,8.856
Aberdeen,409,17,absent,1,7.307
Aberdeen,409,18,absent,1,5.307
Aberdeen,409,19,absent,1,6.915
Aberdeen,409,20,absent,1,6.941
Aberdeen,409,21,easy,1,1.262
Aberdeen,409,22,absent,1,5.819
Aberdeen,409,23,hard,0,6.22
Aberdeen,409,24,easy,1,1.661
Aberdeen,409,25,absent,1,8.507
Aberdeen,409,26,absent,1,4.899
Aberdeen,409,27,absent,1,5.716
Aberdeen,409,28,absent,1,6.662
Aberdeen,409,29,hard,0,6.14
Aberdeen,409,30,hard,0,7.3
Aberdeen,409,31,absent,1,5.349
Aberdeen,409,32,absent,1,2.589
Aberdeen,409,33,absent,0,6.037
Aberdeen,409,34,absent,0,6.878
Aberdeen,409,35,easy,1,2.614
Aberdeen,409,36,easy,1,1.54
Aberdeen,409,37,hard,0,5.279
Aberdeen,409,38,absent,1,9.267
Aberdeen,409,39,easy,1,1.808
Aberdeen,409,40,absent,0,4.178
Aberdeen,409,41,absent,1,6.831
Aberdeen,409,42,easy,1,2.012
Aberdeen,409,43,absent,1,5.393
Aberdeen,409,44,hard,0,5.821
Aberdeen,409,45,absent,1,9.353
Aberdeen,409,46,absent,1,8.005
Aberdeen,409,47,hard,0,5.177
Aberdeen,409,48,easy,1,1.864
Aberdeen,409,49,hard,1,3.077
