condition	 subNum	 trialNo	 fixNo	 xFix	 xFixFlip	 yFix	 targSide	 trialType	 easySide	 accuracy	 RT
linesB	 51	 47	 1	 526	 -14	 372	 right	 properTrial	 left	 1	 1.339
linesB	 51	 48	 1	 528	 16	 372	 absent	 properTrial	 right	 0	 0.905
linesB	 51	 49	 1	 528	 16	 370	 right	 properTrial	 right	 1	 2.426
linesB	 51	 50	 1	 531	 -19	 385	 absent	 properTrial	 left	 0	 4.151
linesB	 51	 51	 1	 510	 -2	 380	 absent	 properTrial	 right	 1	 5.351
linesB	 51	 52	 1	 538	 26	 384	 right	 properTrial	 right	 0	 3.184
linesB	 51	 53	 1	 531	 19	 411	 absent	 properTrial	 right	 1	 6.396
linesB	 51	 54	 1	 533	 21	 373	 left	 properTrial	 right	 0	 1.357
linesB	 51	 55	 1	 522	 -10	 374	 absent	 properTrial	 left	 1	 5.244
linesB	 51	 56	 1	 528	 16	 386	 absent	 properTrial	 right	 1	 4.399
linesB	 51	 57	 1	 519	 7	 379	 left	 properTrial	 right	 0	 8.763
linesB	 51	 58	 1	 533	 21	 392	 right	 properTrial	 right	 1	 1.955
linesB	 51	 59	 1	 530	 18	 385	 left	 properTrial	 right	 1	 5.900
linesB	 51	 60	 1	 528	 16	 371	 left	 properTrial	 right	 1	 5.810
linesB	 51	 61	 1	 527	 -15	 392	 absent	 properTrial	 left	 0	 2.343
linesB	 51	 62	 1	 534	 22	 381	 right	 properTrial	 right	 0	 2.734
linesB	 51	 63	 1	 512	 0	 351	 right	 properTrial	 left	 1	 3.235
linesB	 51	 64	 1	 520	 -8	 374	 absent	 properTrial	 left	 0	 2.302
linesB	 51	 65	 1	 497	 15	 357	 absent	 properTrial	 left	 0	 6.004
linesB	 51	 66	 1	 497	 15	 373	 left	 properTrial	 left	 1	 1.310
linesB	 51	 67	 1	 489	 -23	 330	 absent	 properTrial	 right	 1	 7.416
linesB	 51	 68	 1	 501	 -11	 390	 left	 properTrial	 right	 1	 1.420
linesB	 51	 69	 1	 491	 -21	 383	 absent	 properTrial	 right	 0	 5.105
linesB	 51	 70	 1	 511	 1	 352	 right	 properTrial	 left	 1	 1.360
linesB	 51	 71	 1	 520	 8	 371	 left	 properTrial	 right	 0	 7.280
linesB	 51	 72	 1	 496	 16	 374	 absent	 properTrial	 left	 0	 2.611
linesB	 51	 73	 1	 492	 -20	 354	 right	 properTrial	 right	 0	 1.858
linesB	 51	 74	 1	 505	 7	 369	 right	 properTrial	 left	 0	 5.775
linesB	 51	 75	 1	 513	 1	 374	 absent	 properTrial	 right	 0	 1.782
linesB	 51	 76	 1	 494	 -18	 344	 right	 properTrial	 right	 1	 4.324
linesB	 51	 77	 1	 486	 -26	 362	 absent	 properTrial	 right	 0	 7.657
linesB	 51	 78	 1	 493	 -19	 361	 left	 properTrial	 right	 0	 3.515
linesB	 51	 79	 1	 500	 -12	 369	 absent	 properTrial	 right	 0	 2.792
linesB	 51	 80	 1	 506	 -6	 366	 absent	 properTrial	 right	 1	 0.927
linesB	 51	 81	 1	 506	 6	 354	 absent	 properTrial	 left	 1	 4.698
linesB	 51	 82	 1	 496	 16	 372	 absent	 properTrial	 left	 1	 3.408
linesB	 51	 83	 1	 505	 -7	 366	 right	 properTrial	 right	 1	 1.507
linesB	 51	 84	 1	 514	 -2	 381	 left	 properTrial	 left	 1	 1.483
linesB	 51	 85	 1	 517	 -5	 382	 absent	 properTrial	 left	 1	 6.093
linesB	 51	 86	 1	 512	 0	 393	 right	 properTrial	 right	 1	 1.340
linesB	 51	 87	 1	 484	 28	 387	 absent	 properTrial	 left	 0	 2.534
linesB	 51	 88	 1	 501	 -11	 368	 left	 properTrial	 right	 0	 8.361
linesB	 51	 89	 1	 524	 -12	 352	 left	 properTrial	 left	 1	 0.837
linesB	 51	 90	 1	 521	 -9	 367	 left	 properTrial	 left	 1	 0.693
linesB	 51	 91	 1	 546	 -34	 339	 absent	 properTrial	 left	 0	 1.570
linesB	 51	 92	 1	 532	 -20	 383	 left	 properTrial	 left	 1	 1.786
linesB	 51	 93	 1	 514	 -2	 363	 absent	 properTrial	 left	 1	 2.244
linesB	 51	 94	 1	 510	 -2	 385	 left	 properTrial	 right	 1	 1.462
linesB	 51	 95	 1	 528	 -16	 372	 right	 properTrial	 left	 0	 3.870
linesB	 51	 96	 1	 538	 26	 378	 absent	 properTrial	 right	 0	 2.180
linesB	 51	 97	 1	 509	 3	 363	 absent	 properTrial	 left	 1	 2.484
linesB	 51	 98	 1	 525	 13	 365	 absent	 properTrial	 right	 1	 2.824
linesB	 51	 99	 1	 522	 10	 372	 absent	 properTrial	 right	 1	 5.183
linesB	 51	 100	 1	 505	 -7	 379	 left	 properTrial	 right	 0	 1.173
linesB	 51	 101	 1	 510	 -2	 362	 absent	 properTrial	 right	 1	 0.962
linesB	 51	 102	 1	 516	 -4	 366	 right	 properTrial	 left	 1	 3.643
linesB	 51	 103	 1	 523	 -11	 387	 absent	 properTrial	 left	 1	 4.218
linesB	 51	 104	 1	 533	 21	 376	 left	 properTrial	 right	 1	 1.526
linesB	 51	 105	 1	 520	 8	 383	 right	 properTrial	 right	 1	 1.032
linesB	 51	 106	 1	 516	 -4	 370	 absent	 properTrial	 left	 1	 1.960
linesB	 51	 107	 1	 525	 -13	 400	 left	 properTrial	 left	 1	 0.930
linesB	 51	 108	 1	 522	 -10	 386	 right	 properTrial	 left	 0	 7.020
linesB	 51	 109	 1	 514	 2	 365	 absent	 properTrial	 right	 1	 5.492
linesB	 51	 110	 1	 511	 -1	 363	 absent	 properTrial	 right	 1	 3.763
linesB	 51	 111	 1	 521	 9	 360	 right	 properTrial	 right	 1	 1.401
linesB	 51	 112	 1	 516	 -4	 375	 absent	 properTrial	 left	 1	 3.043
linesB	 52	 17	 1	 511	 1	 381	 left	 properTrial	 left	 1	 4.176
linesB	 52	 18	 1	 533	 -21	 384	 right	 properTrial	 left	 0	 13.172
linesB	 52	 19	 1	 503	 -9	 382	 right	 properTrial	 right	 1	 4.020
linesB	 52	 20	 1	 509	 -3	 364	 left	 properTrial	 right	 0	 17.900
linesB	 52	 21	 1	 514	 -2	 382	 left	 properTrial	 left	 1	 4.165
linesB	 52	 22	 1	 521	 9	 368	 absent	 properTrial	 right	 1	 11.176
linesB	 52	 23	 1	 503	 -9	 369	 absent	 properTrial	 right	 1	 7.541
linesB	 52	 24	 1	 517	 5	 374	 right	 properTrial	 right	 0	 10.045
linesB	 52	 25	 1	 514	 -2	 373	 right	 properTrial	 left	 1	 11.199
linesB	 52	 26	 1	 516	 -4	 368	 absent	 properTrial	 left	 1	 16.149
linesB	 52	 27	 1	 521	 -9	 379	 absent	 properTrial	 left	 1	 9.721
linesB	 52	 28	 1	 504	 8	 371	 absent	 properTrial	 left	 1	 7.268
linesB	 52	 29	 1	 517	 -5	 369	 absent	 properTrial	 left	 1	 8.579
linesB	 52	 30	 1	 508	 -4	 365	 absent	 properTrial	 right	 1	 12.631
linesB	 52	 31	 1	 524	 12	 400	 right	 properTrial	 right	 1	 2.032
linesB	 52	 32	 1	 520	 -8	 370	 absent	 properTrial	 left	 1	 8.278
linesB	 52	 33	 1	 514	 2	 369	 left	 properTrial	 right	 0	 10.465
linesB	 52	 34	 1	 531	 19	 367	 right	 properTrial	 right	 0	 11.532
linesB	 52	 35	 1	 535	 -23	 362	 absent	 properTrial	 left	 1	 12.019
linesB	 52	 36	 1	 503	 9	 368	 absent	 properTrial	 left	 1	 9.299
linesB	 52	 37	 1	 524	 -12	 387	 absent	 properTrial	 left	 1	 7.813
linesB	 52	 38	 1	 511	 -1	 383	 absent	 properTrial	 right	 1	 10.424
linesB	 52	 39	 1	 511	 -1	 365	 left	 properTrial	 right	 0	 8.763
linesB	 52	 40	 1	 525	 13	 338	 left	 properTrial	 right	 0	 10.328
linesB	 52	 41	 1	 517	 -5	 369	 absent	 properTrial	 left	 1	 7.822
linesB	 52	 42	 1	 541	 -29	 375	 absent	 properTrial	 left	 1	 6.971
linesB	 52	 43	 1	 535	 23	 369	 absent	 properTrial	 right	 1	 7.155
linesB	 52	 44	 1	 498	 -14	 368	 absent	 properTrial	 right	 1	 7.663
linesB	 52	 45	 1	 535	 -23	 362	 left	 properTrial	 left	 0	 9.263
linesB	 52	 46	 1	 523	 11	 357	 right	 properTrial	 right	 1	 2.017
linesB	 52	 47	 1	 539	 -27	 384	 right	 properTrial	 left	 1	 2.419
linesB	 52	 48	 1	 539	 27	 382	 absent	 properTrial	 right	 1	 9.461
linesB	 52	 49	 1	 537	 25	 386	 right	 properTrial	 right	 1	 1.672
linesB	 52	 50	 1	 546	 -34	 380	 absent	 properTrial	 left	 1	 9.042
linesB	 52	 51	 1	 544	 32	 352	 absent	 properTrial	 right	 1	 7.173
linesB	 52	 52	 1	 536	 24	 360	 right	 properTrial	 right	 1	 1.297
linesB	 52	 53	 1	 545	 33	 363	 absent	 properTrial	 right	 1	 6.280
linesB	 52	 54	 1	 539	 27	 371	 left	 properTrial	 right	 1	 4.812
linesB	 52	 55	 1	 514	 -2	 358	 absent	 properTrial	 left	 1	 9.155
linesB	 52	 56	 1	 546	 34	 381	 absent	 properTrial	 right	 1	 9.958
linesB	 52	 57	 1	 537	 25	 351	 left	 properTrial	 right	 0	 5.840
linesB	 52	 58	 1	 550	 38	 353	 right	 properTrial	 right	 1	 1.914
linesB	 52	 59	 1	 550	 38	 367	 left	 properTrial	 right	 0	 5.968
linesB	 52	 60	 1	 512	 0	 374	 left	 properTrial	 right	 1	 5.720
linesB	 52	 61	 1	 529	 -17	 370	 absent	 properTrial	 left	 1	 8.501
linesB	 52	 62	 1	 541	 29	 370	 right	 properTrial	 right	 1	 1.236
linesB	 52	 63	 1	 543	 -31	 347	 right	 properTrial	 left	 0	 6.302
linesB	 52	 64	 1	 526	 -14	 353	 absent	 properTrial	 left	 1	 9.731
linesB	 52	 65	 1	 495	 17	 384	 absent	 properTrial	 left	 1	 9.157
linesB	 52	 66	 1	 510	 2	 372	 left	 properTrial	 left	 1	 2.131
linesB	 52	 67	 1	 517	 5	 372	 absent	 properTrial	 right	 1	 7.785
linesB	 52	 68	 1	 534	 22	 372	 left	 properTrial	 right	 0	 5.632
linesB	 52	 69	 1	 518	 6	 398	 absent	 properTrial	 right	 1	 9.363
linesB	 52	 70	 1	 528	 -16	 377	 right	 properTrial	 left	 0	 7.849
linesB	 52	 71	 1	 525	 13	 368	 left	 properTrial	 right	 0	 13.279
linesB	 52	 72	 1	 538	 -26	 387	 absent	 properTrial	 left	 1	 7.847
linesB	 52	 73	 1	 530	 18	 383	 right	 properTrial	 right	 1	 2.107
linesB	 52	 74	 1	 532	 -20	 372	 right	 properTrial	 left	 1	 7.697
linesB	 52	 75	 1	 534	 22	 381	 absent	 properTrial	 right	 1	 9.858
linesB	 52	 76	 1	 531	 19	 370	 right	 properTrial	 right	 1	 1.723
linesB	 52	 77	 1	 513	 1	 376	 absent	 properTrial	 right	 1	 6.178
linesB	 52	 78	 1	 529	 17	 378	 left	 properTrial	 right	 0	 4.501
linesB	 52	 79	 1	 534	 22	 388	 absent	 properTrial	 right	 1	 8.693
linesB	 52	 80	 1	 502	 -10	 367	 absent	 properTrial	 right	 1	 6.169
linesB	 52	 81	 1	 532	 -20	 383	 absent	 properTrial	 left	 1	 7.506
linesB	 52	 82	 1	 526	 -14	 378	 absent	 properTrial	 left	 1	 7.652
linesB	 52	 83	 1	 527	 15	 368	 right	 properTrial	 right	 1	 1.252
linesB	 52	 84	 1	 527	 -15	 375	 left	 properTrial	 left	 1	 1.194
linesB	 52	 85	 1	 517	 -5	 371	 absent	 properTrial	 left	 1	 9.077
linesB	 52	 86	 1	 529	 17	 390	 right	 properTrial	 right	 1	 1.062
linesB	 52	 87	 1	 531	 -19	 377	 absent	 properTrial	 left	 1	 4.734
linesB	 52	 88	 1	 539	 27	 386	 left	 properTrial	 right	 1	 5.489
linesB	 52	 89	 1	 504	 8	 379	 left	 properTrial	 left	 1	 2.022
linesB	 52	 90	 1	 500	 12	 387	 left	 properTrial	 left	 1	 1.644
linesB	 52	 91	 1	 503	 9	 392	 absent	 properTrial	 left	 1	 8.431
linesB	 52	 92	 1	 498	 14	 374	 left	 properTrial	 left	 1	 1.504
linesB	 52	 93	 1	 508	 4	 369	 absent	 properTrial	 left	 1	 5.749
linesB	 52	 94	 1	 489	 -23	 369	 left	 properTrial	 right	 0	 6.974
linesB	 52	 95	 1	 512	 0	 377	 right	 properTrial	 left	 0	 9.195
linesB	 52	 96	 1	 507	 -5	 370	 absent	 properTrial	 right	 1	 7.060
linesB	 52	 97	 1	 497	 15	 364	 absent	 properTrial	 left	 1	 5.791
linesB	 52	 98	 1	 506	 -6	 371	 absent	 properTrial	 right	 1	 6.398
linesB	 52	 99	 1	 504	 -8	 368	 absent	 properTrial	 right	 1	 4.800
linesB	 52	 100	 1	 508	 -4	 367	 left	 properTrial	 right	 0	 6.282
linesB	 52	 101	 1	 503	 -9	 385	 absent	 properTrial	 right	 1	 6.412
linesB	 52	 102	 1	 517	 -5	 374	 right	 properTrial	 left	 0	 5.227
linesB	 52	 103	 1	 497	 15	 380	 absent	 properTrial	 left	 1	 6.711
linesB	 52	 104	 1	 504	 -8	 361	 left	 properTrial	 right	 0	 7.026
linesB	 52	 105	 1	 509	 -3	 378	 right	 properTrial	 right	 1	 0.973
linesB	 52	 106	 1	 503	 9	 366	 absent	 properTrial	 left	 1	 7.733
linesB	 52	 107	 1	 503	 9	 373	 left	 properTrial	 left	 1	 1.031
linesB	 52	 108	 1	 505	 7	 368	 right	 properTrial	 left	 0	 6.452
linesB	 52	 109	 1	 503	 -9	 376	 absent	 properTrial	 right	 1	 7.516
linesB	 52	 110	 1	 507	 -5	 364	 absent	 properTrial	 right	 1	 7.776
linesB	 52	 111	 1	 494	 -18	 302	 right	 properTrial	 right	 1	 1.074
linesB	 52	 112	 1	 494	 18	 352	 absent	 properTrial	 left	 1	 9.189
linesB	 53	 17	 1	 508	 -4	 381	 absent	 properTrial	 right	 0	 4.893
linesB	 53	 18	 1	 516	 -4	 403	 absent	 properTrial	 left	 1	 3.425
linesB	 53	 19	 1	 505	 -7	 363	 absent	 properTrial	 right	 1	 3.702
linesB	 53	 20	 1	 507	 -5	 370	 absent	 properTrial	 right	 1	 3.709
linesB	 53	 21	 1	 510	 -2	 361	 absent	 properTrial	 right	 1	 3.572
linesB	 53	 22	 1	 504	 -8	 401	 left	 properTrial	 right	 0	 3.647
linesB	 53	 23	 1	 502	 10	 405	 left	 properTrial	 left	 1	 1.620
linesB	 53	 24	 1	 506	 -6	 394	 absent	 properTrial	 right	 1	 6.547
linesB	 53	 25	 1	 497	 15	 389	 right	 properTrial	 left	 0	 9.669
linesB	 53	 26	 1	 491	 21	 394	 absent	 properTrial	 left	 1	 6.737
linesB	 53	 27	 1	 471	 -41	 393	 left	 properTrial	 right	 1	 2.809
linesB	 53	 28	 1	 492	 -20	 396	 absent	 properTrial	 right	 1	 6.068
linesB	 53	 29	 1	 498	 -14	 398	 absent	 properTrial	 right	 1	 4.783
linesB	 53	 30	 1	 490	 -22	 411	 right	 properTrial	 right	 1	 1.574
linesB	 53	 31	 1	 497	 -15	 402	 absent	 properTrial	 right	 1	 6.723
linesB	 53	 32	 1	 490	 22	 401	 left	 properTrial	 left	 1	 1.180
linesB	 53	 33	 1	 496	 -16	 403	 absent	 properTrial	 right	 1	 5.258
linesB	 53	 34	 1	 493	 -19	 396	 left	 properTrial	 right	 0	 5.202
linesB	 53	 35	 1	 490	 22	 417	 right	 properTrial	 left	 1	 5.662
linesB	 53	 36	 1	 495	 -17	 408	 left	 properTrial	 right	 0	 5.932
linesB	 53	 37	 1	 489	 23	 419	 absent	 properTrial	 left	 1	 8.230
linesB	 53	 38	 1	 491	 21	 400	 left	 properTrial	 left	 1	 1.219
linesB	 53	 39	 1	 490	 -22	 403	 right	 properTrial	 right	 1	 1.580
linesB	 53	 40	 1	 493	 19	 409	 left	 properTrial	 left	 1	 0.927
linesB	 53	 41	 1	 508	 4	 380	 right	 properTrial	 left	 0	 5.231
linesB	 53	 42	 1	 511	 1	 395	 absent	 properTrial	 left	 1	 6.929
linesB	 53	 43	 1	 504	 8	 392	 absent	 properTrial	 left	 1	 7.218
linesB	 53	 44	 1	 501	 11	 393	 right	 properTrial	 left	 0	 6.035
linesB	 53	 45	 1	 510	 -2	 402	 absent	 properTrial	 right	 1	 8.497
linesB	 53	 46	 1	 504	 8	 397	 absent	 properTrial	 left	 1	 7.282
linesB	 53	 47	 1	 521	 9	 360	 absent	 properTrial	 right	 1	 10.286
linesB	 53	 48	 1	 493	 -19	 374	 absent	 properTrial	 right	 1	 9.003
linesB	 53	 49	 1	 504	 8	 395	 absent	 properTrial	 left	 1	 7.304
linesB	 53	 50	 1	 500	 12	 369	 absent	 properTrial	 left	 1	 6.018
linesB	 53	 51	 1	 510	 2	 381	 absent	 properTrial	 left	 0	 11.786
linesB	 53	 52	 1	 513	 -1	 403	 right	 properTrial	 left	 0	 6.121
linesB	 53	 53	 1	 517	 -5	 404	 right	 properTrial	 left	 0	 7.120
linesB	 53	 54	 1	 513	 1	 404	 absent	 properTrial	 right	 1	 8.542
linesB	 53	 55	 1	 502	 10	 397	 left	 properTrial	 left	 1	 1.313
linesB	 53	 56	 1	 521	 -9	 387	 absent	 properTrial	 left	 1	 6.921
linesB	 53	 57	 1	 508	 -4	 404	 right	 properTrial	 right	 0	 6.956
linesB	 53	 58	 1	 509	 3	 410	 left	 properTrial	 left	 1	 1.231
linesB	 53	 59	 1	 510	 -2	 409	 right	 properTrial	 right	 1	 2.265
linesB	 53	 60	 1	 510	 -2	 395	 absent	 properTrial	 right	 1	 7.993
linesB	 53	 61	 1	 504	 8	 384	 right	 properTrial	 left	 0	 10.185
linesB	 53	 62	 1	 506	 -6	 400	 right	 properTrial	 right	 1	 1.120
linesB	 53	 63	 1	 515	 3	 393	 left	 properTrial	 right	 0	 12.860
linesB	 53	 64	 1	 522	 -10	 399	 left	 properTrial	 left	 1	 1.292
linesB	 53	 65	 1	 511	 -1	 398	 absent	 properTrial	 right	 1	 5.990
linesB	 53	 66	 1	 0	 0	 0	 left	 properTrial	 left	 1	 1.132
linesB	 53	 67	 1	 512	 0	 379	 right	 properTrial	 left	 0	 8.122
linesB	 53	 68	 1	 505	 -7	 403	 absent	 properTrial	 right	 1	 11.587
linesB	 53	 69	 1	 513	 -1	 383	 left	 properTrial	 left	 1	 1.174
linesB	 53	 70	 1	 502	 -10	 388	 right	 properTrial	 right	 1	 3.684
linesB	 53	 71	 1	 504	 -8	 396	 absent	 properTrial	 right	 1	 10.306
linesB	 53	 72	 1	 506	 6	 396	 absent	 properTrial	 left	 1	 9.560
linesB	 53	 73	 1	 512	 0	 400	 absent	 properTrial	 right	 1	 9.412
linesB	 53	 74	 1	 504	 8	 393	 absent	 properTrial	 left	 1	 10.503
linesB	 53	 75	 1	 502	 -10	 395	 absent	 properTrial	 right	 1	 14.536
linesB	 53	 76	 1	 507	 5	 388	 absent	 properTrial	 left	 1	 11.040
linesB	 53	 77	 1	 425	 -87	 288	 absent	 properTrial	 right	 1	 12.140
linesB	 53	 78	 1	 503	 9	 389	 left	 properTrial	 left	 1	 1.269
linesB	 53	 79	 1	 508	 -4	 390	 right	 properTrial	 right	 1	 1.553
linesB	 53	 80	 1	 509	 -3	 377	 left	 properTrial	 right	 1	 10.606
linesB	 53	 81	 1	 512	 0	 379	 left	 properTrial	 right	 0	 12.597
linesB	 53	 82	 1	 506	 6	 416	 absent	 properTrial	 left	 1	 11.330
linesB	 53	 83	 1	 510	 -2	 386	 absent	 properTrial	 right	 1	 11.552
linesB	 53	 84	 1	 499	 -13	 388	 left	 properTrial	 right	 0	 8.803
linesB	 53	 85	 1	 511	 1	 397	 left	 properTrial	 left	 1	 1.093
linesB	 53	 86	 1	 513	 1	 390	 left	 properTrial	 right	 1	 11.869
linesB	 53	 87	 1	 511	 -1	 392	 absent	 properTrial	 right	 1	 8.561
linesB	 53	 88	 1	 510	 2	 377	 right	 properTrial	 left	 1	 5.181
linesB	 53	 89	 1	 518	 -6	 404	 absent	 properTrial	 left	 1	 8.017
linesB	 53	 90	 1	 519	 7	 408	 right	 properTrial	 right	 1	 1.065
linesB	 53	 91	 1	 518	 6	 403	 absent	 properTrial	 right	 1	 8.643
linesB	 53	 92	 1	 516	 4	 389	 left	 properTrial	 right	 0	 8.672
linesB	 53	 93	 1	 498	 -14	 406	 absent	 properTrial	 right	 1	 14.581
linesB	 53	 94	 1	 505	 7	 392	 left	 properTrial	 left	 1	 1.128
linesB	 53	 95	 1	 510	 2	 400	 absent	 properTrial	 left	 1	 13.917
linesB	 53	 96	 1	 513	 1	 413	 right	 properTrial	 right	 1	 1.078
linesB	 53	 97	 1	 520	 -8	 399	 absent	 properTrial	 left	 1	 11.378
linesB	 53	 98	 1	 515	 -3	 413	 absent	 properTrial	 left	 1	 9.230
linesB	 53	 99	 1	 515	 -3	 405	 absent	 properTrial	 left	 1	 9.797
linesB	 53	 100	 1	 508	 4	 409	 left	 properTrial	 left	 0	 10.240
linesB	 53	 101	 1	 513	 -1	 413	 left	 properTrial	 left	 1	 1.156
linesB	 53	 102	 1	 515	 3	 382	 absent	 properTrial	 right	 1	 16.401
linesB	 53	 103	 1	 511	 1	 398	 right	 properTrial	 left	 0	 15.410
linesB	 53	 104	 1	 506	 6	 419	 left	 properTrial	 left	 1	 1.069
linesB	 53	 105	 1	 515	 -3	 400	 absent	 properTrial	 left	 1	 18.134
linesB	 53	 106	 1	 508	 4	 424	 absent	 properTrial	 left	 1	 14.973
linesB	 53	 107	 1	 498	 14	 407	 right	 properTrial	 left	 1	 9.655
linesB	 53	 108	 1	 501	 11	 415	 absent	 properTrial	 left	 1	 14.490
linesB	 53	 109	 1	 507	 5	 410	 right	 properTrial	 left	 0	 12.282
linesB	 53	 110	 1	 510	 -2	 427	 absent	 properTrial	 right	 1	 14.447
linesB	 53	 111	 1	 508	 -4	 408	 left	 properTrial	 right	 1	 3.899
linesB	 53	 112	 1	 515	 3	 412	 left	 properTrial	 right	 1	 12.470
linesB	 54	 17	 1	 517	 -5	 399	 left	 properTrial	 left	 1	 1.081
linesB	 54	 18	 1	 512	 0	 384	 right	 properTrial	 left	 1	 10.498
linesB	 54	 19	 1	 519	 7	 382	 right	 properTrial	 right	 1	 1.706
linesB	 54	 20	 1	 531	 19	 390	 left	 properTrial	 right	 1	 3.817
linesB	 54	 21	 1	 512	 0	 376	 left	 properTrial	 left	 1	 1.530
linesB	 54	 22	 1	 511	 -1	 398	 absent	 properTrial	 right	 0	 11.216
linesB	 54	 23	 1	 517	 5	 388	 absent	 properTrial	 right	 0	 3.476
linesB	 54	 24	 1	 523	 11	 376	 right	 properTrial	 right	 1	 2.222
linesB	 54	 25	 1	 530	 -18	 396	 right	 properTrial	 left	 1	 6.137
linesB	 54	 26	 1	 519	 -7	 382	 absent	 properTrial	 left	 1	 12.068
linesB	 54	 27	 1	 535	 -23	 386	 absent	 properTrial	 left	 1	 10.694
linesB	 54	 28	 1	 525	 -13	 371	 absent	 properTrial	 left	 0	 10.793
linesB	 54	 29	 1	 512	 0	 393	 absent	 properTrial	 left	 1	 7.664
linesB	 54	 30	 1	 511	 -1	 344	 absent	 properTrial	 right	 0	 9.062
linesB	 54	 31	 1	 524	 12	 380	 right	 properTrial	 right	 1	 1.313
linesB	 54	 32	 1	 518	 -6	 386	 absent	 properTrial	 left	 1	 12.010
linesB	 54	 33	 1	 536	 24	 358	 left	 properTrial	 right	 0	 10.268
linesB	 54	 34	 1	 521	 9	 367	 right	 properTrial	 right	 1	 0.924
linesB	 54	 35	 1	 517	 -5	 390	 absent	 properTrial	 left	 0	 7.637
linesB	 54	 36	 1	 528	 -16	 374	 absent	 properTrial	 left	 0	 12.588
linesB	 54	 37	 1	 520	 -8	 395	 absent	 properTrial	 left	 0	 6.167
linesB	 54	 38	 1	 521	 9	 373	 absent	 properTrial	 right	 1	 12.285
linesB	 54	 39	 1	 535	 23	 378	 left	 properTrial	 right	 1	 8.202
linesB	 54	 40	 1	 519	 7	 390	 left	 properTrial	 right	 1	 4.037
linesB	 54	 41	 1	 523	 -11	 391	 absent	 properTrial	 left	 1	 9.712
linesB	 54	 42	 1	 527	 -15	 370	 absent	 properTrial	 left	 0	 4.085
linesB	 54	 43	 1	 516	 4	 370	 absent	 properTrial	 right	 0	 4.317
linesB	 54	 44	 1	 513	 1	 373	 absent	 properTrial	 right	 0	 4.843
linesB	 54	 45	 1	 525	 -13	 361	 left	 properTrial	 left	 1	 3.143
linesB	 54	 46	 1	 527	 15	 371	 right	 properTrial	 right	 1	 1.250
linesB	 54	 47	 1	 520	 -8	 381	 right	 properTrial	 left	 1	 3.476
linesB	 54	 48	 1	 531	 19	 359	 absent	 properTrial	 right	 0	 12.258
linesB	 54	 49	 1	 525	 13	 375	 right	 properTrial	 right	 1	 0.954
linesB	 54	 50	 1	 515	 -3	 385	 absent	 properTrial	 left	 1	 7.615
linesB	 54	 51	 1	 533	 21	 378	 absent	 properTrial	 right	 1	 7.578
linesB	 54	 52	 1	 542	 30	 355	 right	 properTrial	 right	 1	 1.050
linesB	 54	 53	 1	 523	 11	 362	 absent	 properTrial	 right	 1	 8.704
linesB	 54	 54	 1	 525	 13	 343	 left	 properTrial	 right	 1	 7.729
linesB	 54	 55	 1	 521	 -9	 379	 absent	 properTrial	 left	 0	 6.881
linesB	 54	 56	 1	 522	 10	 373	 absent	 properTrial	 right	 0	 11.961
linesB	 54	 57	 1	 510	 -2	 404	 left	 properTrial	 right	 1	 4.176
linesB	 54	 58	 1	 523	 11	 388	 right	 properTrial	 right	 1	 0.936
linesB	 54	 59	 1	 532	 20	 389	 left	 properTrial	 right	 1	 5.032
linesB	 54	 60	 1	 542	 30	 352	 left	 properTrial	 right	 1	 5.447
linesB	 54	 61	 1	 537	 -25	 361	 absent	 properTrial	 left	 0	 1.937
linesB	 54	 62	 1	 511	 -1	 369	 right	 properTrial	 right	 1	 0.950
linesB	 54	 63	 1	 510	 2	 362	 right	 properTrial	 left	 1	 2.268
linesB	 54	 64	 1	 521	 -9	 383	 absent	 properTrial	 left	 0	 1.989
linesB	 54	 65	 1	 524	 -12	 387	 absent	 properTrial	 left	 0	 4.745
linesB	 54	 66	 1	 515	 -3	 363	 left	 properTrial	 left	 1	 1.058
linesB	 54	 67	 1	 517	 5	 379	 absent	 properTrial	 right	 1	 9.914
linesB	 54	 68	 1	 538	 26	 383	 left	 properTrial	 right	 1	 10.174
linesB	 54	 69	 1	 529	 17	 376	 absent	 properTrial	 right	 0	 4.189
linesB	 54	 70	 1	 516	 -4	 373	 right	 properTrial	 left	 1	 4.826
linesB	 54	 71	 1	 516	 4	 364	 left	 properTrial	 right	 1	 4.480
linesB	 54	 72	 1	 508	 4	 363	 absent	 properTrial	 left	 0	 6.982
linesB	 54	 73	 1	 515	 3	 362	 right	 properTrial	 right	 1	 1.310
linesB	 54	 74	 1	 514	 -2	 382	 right	 properTrial	 left	 0	 5.972
linesB	 54	 75	 1	 516	 4	 358	 absent	 properTrial	 right	 1	 8.919
linesB	 54	 76	 1	 524	 12	 342	 right	 properTrial	 right	 1	 1.176
linesB	 54	 77	 1	 695	 183	 344	 absent	 properTrial	 right	 0	 3.746
linesB	 54	 78	 1	 522	 10	 362	 left	 properTrial	 right	 0	 6.930
linesB	 54	 79	 1	 510	 -2	 363	 absent	 properTrial	 right	 0	 8.376
linesB	 54	 80	 1	 516	 4	 376	 absent	 properTrial	 right	 1	 5.807
linesB	 54	 81	 1	 509	 3	 357	 absent	 properTrial	 left	 0	 6.009
linesB	 54	 82	 1	 508	 4	 362	 absent	 properTrial	 left	 1	 8.715
